,,,Other Required:,None,Capture,,,,
TRUE,Seaside Kingdom: Love by the Seaside,"Goomba, Paragoomba",Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Seaside Kingdom: Lighthouse Leaper,Glydon,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,"Seaside Kingdom: Good Job, Captain Toad!",Gushen,Minimum Jump Height:,No Jump Needed,Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",Neutral Throw,,,,
,,,Other Required:,Capture,"Dive, Wall Jump",,,,
TRUE,Seaside Kingdom: Ocean Quiz: Good!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Seaside Kingdom: Shopping in Bubblaine,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Seaside Kingdom: Beach Volleyball: Champ,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,Neutral Throw,,,,,
,,,Other Required:,,,,,,
TRUE,Seaside Kingdom: Beach Volleyball: Hero of the Beach!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,Neutral Throw,,,,,
,,,Other Required:,,,,,,
TRUE,Underwater Tunnel: Looking Back in the Dark Waterway,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Sphynx Treasure Vault: The Sphynx's Underwater Vault,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Rumbling Floor Cave: A Rumble on the Seaside Floor,,Minimum Jump Height:,Single Jump (258),Long Jump,,,,
,,,Cap Throws that work:,No Cap Throw Needed,"Spin Throw, Down Throw, Up Throw, Neutral Throw",,,,
,,,Other Required:,Ground Pound,Ground Pound,,,,
TRUE,Costume Room: A Relaxing Dance,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,,,,,,
,,,Other Required:,Outfit,,,,,
TRUE,A Sea of Clouds: Wading in the Cloud Sea,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Capture,,,,,
TRUE,A Sea of Clouds: Sunken Treasure in the Cloud Sea,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Capture,,,,,
TRUE,Flying Through the Narrow Valley: Fly Through the Narrow Valley,Gushen,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Capture,,,,,
TRUE,Flying Through the Narrow Valley: Treasure Chest in the Narrow Valley,Gushen,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Capture,,,,,
TRUE,Stretching Up the Sinking Island: Hurry and Stretch,,Minimum Jump Height:,Backflip/Vault/Side Flip (496),Backflip/Vault/Side Flip (496),,,,
,,,Cap Throws that work:,Neutral Throw,No Cap Throw Needed,,,,
,,,Other Required:,Dive,"Wall Jump, Dive",,,,
TRUE,Stretching Up the Sinking Island: Stretch on the Side Path,,Minimum Jump Height:,Backflip/Vault/Side Flip (496),Backflip/Vault/Side Flip (496),,,,
,,,Cap Throws that work:,Neutral Throw,No Cap Throw Needed,,,,
,,,Other Required:,Dive,"Wall Jump, Dive",,,,
TRUE,Seaside Kingdom: Secret Path to Bubblaine!,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Other Kingdom Trigger,,,,,
TRUE,Seaside Kingdom: Found with Seaside Kingdom Art,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Other Kingdom Trigger, Ground Pound",,,,,
TRUE,Seaside Kingdom: Seaside Kingdom Regular Cup,Gushen,Minimum Jump Height:,Single Jump (258),No Jump Needed,,,,
,,,Cap Throws that work:,"Neutral Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,None,Capture,,,,
TRUE,Seaside Kingdom: Peach in the Seaside Kingdom,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Other Kingdom Trigger,,,,,
TRUE,Seaside Kingdom: Above the Parasol: Catch!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Seaside Kingdom: What Shines Inside the Glass,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Seaside Kingdom: A Fine Detail on the Glass,Gushen,Minimum Jump Height:,Single Jump (258),No Jump Needed,,,,
,,,Cap Throws that work:,No Cap Throw Needed,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,Ledge Grab,Capture,,,,
TRUE,Seaside Kingdom: Underwater Highway West: Explore!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Seaside Kingdom: Underwater Highway East: Explore!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Seaside Kingdom: Rapid Ascent on Hot Spring Island,Gushen,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Capture,,,,,
TRUE,Seaside Kingdom: A Light Next to the Lighthouse,Gushen,Minimum Jump Height:,Long Jump,No Jump Needed,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,Climb,Capture,,,,
TRUE,Seaside Kingdom: The Tall Rock Shelf in the Deep Ocean,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Seaside Kingdom: At the Base of the Lighthouse,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"None, Ground Pound",,,,,
TRUE,Seaside Kingdom: Bird Traveling Over the Ocean,Gushen,Minimum Jump Height:,No Jump Needed,Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Up Throw, Neutral Throw",,,,
,,,Other Required:,Capture,Dive,,,,
TRUE,Seaside Kingdom: Caught Hopping at Glass Palace!,,Minimum Jump Height:,Long Jump,No Jump Needed,,,,
,,,Cap Throws that work:,No Cap Throw Needed,No Cap Throw Needed,,,,
,,,Other Required:,None,Roll,,,,
TRUE,Seaside Kingdom: Seaside Kingdom Timer Challenge 3,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Seaside Kingdom: Taking Notes: Ocean-Bottom Maze,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Seaside Kingdom: Taking Notes in the Sea,Cheep-Cheep,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Seaside Kingdom: Seaside Kingdom Master Cup,Gushen,Minimum Jump Height:,Single Jump (258),No Jump Needed,,,,
,,,Cap Throws that work:,"Neutral Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,None,Capture,,,,
TRUE,"Stop, Poke, and Roll: Aim! Poke!",Pokio,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,"Stop, Poke, and Roll: Poke! Roll!",Pokio,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Spinning Maze: The Spinning Maze: Search!,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Down Throw, Spin Throw, Neutral Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Spinning Maze: The Spinning Maze: Open!,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Down Throw, Spin Throw, Neutral Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Shiveria Town: The Icicle Barrier,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Shiveria Town: The Ice Wall Barrier,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Shiveria Town: The Gusty Barrier,"Glydon, Frog, Shiverian, Gushen, Parabones, Paragoomba, Dino, Yoshi",Minimum Jump Height:,Triple Jump (550),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Shiveria Town: The Snowy Mountain Barrier,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Class A Race: The Bound Bowl Grand Prix,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Shiveria Town: Entrance to Shiveria,,Minimum Jump Height:,Backflip/Vault/Side Flip (496),Single Jump (258),,,,
,,,Cap Throws that work:,No Cap Throw Needed,Neutral Throw,,,,
,,,Other Required:,None,None,,,,
TRUE,Snow Kingdom: Behind Snowy Mountain,,Minimum Jump Height:,Long Jump,Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,None,Ground Pound,,,,
TRUE,Shiveria Town: Shining in the Snow in Town,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ground Pound, Climb",,,,,
TRUE,Snow Kingdom: Atop a Blustery Arch,,Minimum Jump Height:,Triple Jump (550),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Snow Kingdom: Caught Hopping in the Snow!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Shiveria Town: The Shiverian Treasure Chest,,Minimum Jump Height:,Long Jump,Long Jump,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,None,Ground Pound,,,,
TRUE,Snow Kingdom: Treasure in the Ice Wall,,Minimum Jump Height:,Single Jump (258),Long Jump,,,,
,,,Cap Throws that work:,No Cap Throw Needed,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,Ledge Grab,Ledge Grab,,,,
TRUE,Snow Kingdom: Snow Kingdom Timer Challenge 1,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Snow Kingdom: Snow Kingdom Timer Challenge 2,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Climb,,,,,
TRUE,Snow Kingdom: Moon Shards in the Snow,,Minimum Jump Height:,Cap Return Jump (400),Long Jump,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",Up Throw,,,,
,,,Other Required:,None,None,,,,
TRUE,Snow Kingdom: Taking Notes: Snow Path Dash,,Minimum Jump Height:,Long Jump,No Jump Needed,,,,
,,,Cap Throws that work:,No Cap Throw Needed,No Cap Throw Needed,,,,
,,,Other Required:,None,Roll Boost,,,,
TRUE,Snow Kingdom: Fishing in the Glacier!,Locked behind Default Capture,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,,,,,,
TRUE,Snow Kingdom: Ice-Dodging Goomba Stack,"Goomba, Locked behind Default Capture",Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Snow Kingdom: Captain Toad is Chilly!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Shiveria Town: I'm Not Cold!,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Outfit,,,,,
TRUE,Crazy Cap Store (Snow): Shopping in Shiveria,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Shards in the Cold Room: Walking on Ice!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Class A Lobby: Snowline Circuit Class S,Locked behind Default Capture,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Dashing Over Cold Water: Dashing Over Cold Water!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Dashing Over Cold Water: Dashing Above and Beyond!,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Freezing Water: Jump 'n' Swim in the Freezing Water,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Damage Boost,,,,,
TRUE,Freezing Water: Freezing Water Near the Ceiling,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Damage Boost,,,,,
TRUE,Ty-Foo Sliding Puzzle: Blowing and Sliding,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Cold Room: Moon Shards in the Cold Room,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Outfit, 2D jump (any jump)",,,,,
TRUE,Cold Room: Slip Behind the Ice,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Outfit, 2D jump (any jump)",,,,,
TRUE,Spinning Above the Clouds: Spinning Above the Clouds,,Minimum Jump Height:,Single Jump (258),Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,None,Ground Pound,,,,
TRUE,Spinning Above the Clouds: High-Altitude Spinning,,Minimum Jump Height:,Single Jump (258),Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,None,Ground Pound,,,,
TRUE,Snow Kingdom: Secret Path to Shiveria!,,Minimum Jump Height:,Long Jump,Long Jump,,,,
,,,Cap Throws that work:,No Cap Throw Needed,"Neutral Throw, Down Throw, Up Throw, Spin Throw",,,,
,,,Other Required:,"Other Kingdom Trigger, Ground Pound","Other Kingdom Trigger, Ground Pound",,,,
TRUE,Shiveria Town: Found with Snow Kingdom Art,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Other Kingdom Trigger,,,,,
TRUE,Snow Kingdom: Snow Kingdom Regular Cup,,Minimum Jump Height:,No Jump Needed,Single Jump (258),,,,
,,,Cap Throws that work:,"Up Throw, Neutral Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,Damage Boost,"Ground Pound, Damage Boost",,,,
TRUE,Class A Lobby: Hat-and-Seek in the Snow,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Shiveria Town: Peach in the Snow Kingdom,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Snow Kingdom: Shining on High,"Locked behind Default Capture, Frog, Paragoomba, Glydon, Uproot, Shiverian, Gushen, Parabones, Yoshi, Dino",Minimum Jump Height:,Triple Jump (550),No Jump Needed,,,,
,,,Cap Throws that work:,No Cap Throw Needed,"Neutral Throw, Down Throw, Up Throw, Spin Throw",,,,
,,,Other Required:,None,Capture,,,,
TRUE,Snow Kingdom: Above the Freezing Fishing Pond,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Snow Kingdom: Ice Floe Swimming,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Snow Kingdom: Icy Jump Challenge,,Minimum Jump Height:,Double Jump (312),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Class A Lobby: Forgotten in the Holding Room,,Minimum Jump Height:,Single Jump (258),Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Down Throw, Up Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,None,Roll,,,,
TRUE,Snow Kingdom: It Popped Out of the Ice,,Minimum Jump Height:,Backflip/Vault/Side Flip (496),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,"Ledge Grab, Ground Pound",,,,,
TRUE,"Snow Kingdom: Deep in the Cold, Cold Water",,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Snow Kingdom: Water Pooling in the Crevasse,,Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Snow Kingdom: Squirming Under Ice,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Snow Kingdom: Snow Kingdom Timer Challenge 3,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,None,,,,,
TRUE,Snow Kingdom: Stacked-Up Ice Climb,"Locked behind Default Capture, Goomba",Minimum Jump Height:,Long Jump,,,,,
,,,Cap Throws that work:,"Neutral Throw, Down Throw, Up Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Snow Kingdom: I Met a Snow Cheep Cheep!,"Locked behind Default Capture, Cheep-Cheep",Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Shards in the Cold Room: Even More Walking on Ice!,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Snow Kingdom: Snow Kingdom Master Cup,,Minimum Jump Height:,No Jump Needed,Single Jump (258),,,,
,,,Cap Throws that work:,"Up Throw, Neutral Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,Damage Boost,"Ground Pound, Damage Boost",,,,
TRUE,Class S Lobby: Iceburn Circuit Class A,"Locked behind Default Capture, Shiverian",Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Spin Throw, Down Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Class S Lobby: Iceburn Circuit Class S,"Locked behind Default Capture, Shiverian",Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Spin Throw, Down Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Wintery Flower Road: Running the Flower Road,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Wintery Flower Road: Looking Back on the Flower Road,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Luncheon Kingdom: The Broodals Are After Some Cookin',"Lava Bubble, Goomba",Minimum Jump Height:,Backflip/Vault/Side Flip (496),Long Jump,Cap Return Jump (400),Backflip/Vault/Side Flip (496),,
,,,Cap Throws that work:,"Up Throw, Neutral Throw, Spin Throw, Down Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",Up Throw,No Cap Throw Needed,,
,,,Other Required:,Dive,Capture,Capture,"Wall Jump, Ledge Grab",,
TRUE,Luncheon Kingdom: Under the Cheese Rocks,"Hammer Bro, Lava Bubble",Minimum Jump Height:,Ground Pound Jump (514),Single Jump (258),,,,
,,,Cap Throws that work:,Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,"Capture, Wall Jump, Dive",Capture,,,,
TRUE,Luncheon Kingdom: Big Pot on the Volcano: Dive In!,"Forks, Locked behind Default Capture",Minimum Jump Height:,Single Jump (258),Backflip/Vault/Side Flip (496),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,Capture,"Dive, Capture",,,,
TRUE,Luncheon Kingdom: Climb Up the Cascading Magma,Lava Bubble,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Kingdom: Cookatiel Showdown!,"Forks, Lava Bubble",Minimum Jump Height:,Single Jump (258),Backflip/Vault/Side Flip (496),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,,
,,,Other Required:,Capture,"Wall Jump, Dive, Capture",,,,
TRUE,Luncheon Kingdom: Piled on the Salt,"Forks, Lava Bubble",Minimum Jump Height:,Backflip/Vault/Side Flip (496),Long Jump,Single Jump (258),,,"This will change based on which loading zone you appear from, all methods except 3 assume you start at Odyssey"
,,,Cap Throws that work:,No Cap Throw Needed,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,
,,,Other Required:,"Wall Jump, Dive","Ledge Grab, Capture",None,,,
TRUE,Luncheon Kingdom: Lurking in the Pillar's Shadow,Lava Bubble,Minimum Jump Height:,Single Jump (258),Single Jump (258),Single Jump (258),,,"Same as Piled on Salt, method 3 is if you come from the town / Spewart area"
,,,Cap Throws that work:,No Cap Throw Needed,"Neutral Throw, Up Throw, Down Throw, Spin Throw",No Cap Throw Needed,,,
,,,Other Required:,Damage Boost,Capture,None,,,
TRUE,Luncheon Kingdom: Atop the Jutting Crag,Hammer Bro,Minimum Jump Height:,Backflip/Vault/Side Flip (496),Single Jump (258),,,,
,,,Cap Throws that work:,Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,"Ledge Grab, Dive","Capture, Ledge Grab",,,,
TRUE,Luncheon Kingdom: Is This an Ingredient Too?!,Hammer Bro,Minimum Jump Height:,Cap Return Jump (400),Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,Ledge Grab,Capture,,,,
TRUE,Luncheon Kingdom: Atop a Column in a Row,,Minimum Jump Height:,Long Jump,Single Jump (258),,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw","Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,None,None,,,,
TRUE,Luncheon Kingdom: Surrounded by Tall Mountains,,Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,No Cap Throw Needed,,,,,
,,,Other Required:,Ground Pound,,,,,
TRUE,Luncheon Kingdom: Island of Salt Floating in the Lava,Lava Bubble,Minimum Jump Height:,Long Jump,Single Jump (258),,,,
,,,Cap Throws that work:,No Cap Throw Needed,"Up Throw, Down Throw, Spin Throw, No Cap Throw Needed",,,,
,,,Other Required:,"Damage Boost, Ground Pound","Capture, Ground Pound",,,,
TRUE,Luncheon Kingdom: Overlooking a Bunch of Ingredients,"Lava Bubble, Hammer Bro, Fire Bro",Minimum Jump Height:,Backflip/Vault/Side Flip (496),Single Jump (258),,,,"Can jump from top stew bowl as lava bubble, or bring hammer/ fire bro"
,,,Cap Throws that work:,Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,"Ground Pound, Dive","Capture, Ground Pound",,,,
TRUE,Luncheon Kingdom: Light the Lantern on the Small Island,"Fire Bro, Lava Bubble",Minimum Jump Height:,Single Jump (258),,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,Capture,,,,,
TRUE,Luncheon Kingdom: Golden Turnip Recipe 1,,Minimum Jump Height:,No Jump Needed,,,,,
,,,Cap Throws that work:,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,,
,,,Other Required:,None,,,,,
TRUE,Luncheon Kingdom: Golden Turnip Recipe 2,"Fire Bro, Hammer Bro",Minimum Jump Height:,Backflip/Vault/Side Flip (496),Single Jump (258),,,,
,,,Cap Throws that work:,Neutral Throw,"Neutral Throw, Up Throw, Down Throw, Spin Throw",,,,
,,,Other Required:,"Dive, Ledge Grab","Capture, Ledge Grab",,,,
